DOCUMENT,PAGE,CLAIM,CLAIM_TYPE,CANONICAL_SOURCE,CANONICAL_VALUE,MATCH,SEVERITY,ACTION
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,"4. Préparer un pilier de la Principe, cas de base, appels Fiche récursivité avec",DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,"Récursivité : Terminale récursifs simples, pile d'appels exemples gradués",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,première (intuition),PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,approche,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,5. Mini-projet Mobiliser structures et Projet guidé (traitement de données Projet documenté + plan,DATA_COLLECTION,lib/legal.ts,,false,CRITICAL,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,"de synthèse algorithmes ou jeu), découpage en fonctions, de travail Terminale",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,tests,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,Physique-Chimie — verrouiller la Première,SUBJECT,data/campaigns/pre-rentree-2026.json,"[{""id"":""MATHEMATIQUES"",""label"":""Mathématiques"",""publicLabelByLevel"":{""SECONDE"":""Mathématiques"",""PREMIERE"":""Mathématiques"",""TERMINALE"":""Mathématiques""},""abbreviation"":""MATHS"",""color"":""#1B64B0""},{""id"":""PHYSIQUE_CHIMIE"",""label"":""Physique-Chimie"",""publicLabelByLevel"":{""SECONDE"":""Physique-Chimie"",""PREMIERE"":""Physique-Chimie"",""TERMINALE"":""Physique-Chimie""},""abbreviation"":""PC"",""color"":""#16847A""},{""id"":""NSI"",""label"":""NSI"",""labelByLevel"":{""SECONDE"":""Initiation informatique, algorithmique et SNT""},""publicLabelByLevel"":{""SECONDE"":""Initiation informatique, algorithmique et SNT"",""PREMIERE"":""NSI"",""TERMINALE"":""NSI""},""abbreviation"":""NSI/SNT"",""color"":""#6F42C1""},{""id"":""FRANCAIS"",""label"":""Français"",""labelByLe…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,Séance Objectif Notions clés Livrable,DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,"1. Chimie des Fiabiliser les calculs de Quantité de matière, avancement, Méthode du tableau",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,"solutions chimie tableau d'avancement, titrage d'avancement",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,(initiation),PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,2. Mécanique Consolider mouvement et Vecteurs vitesse et accélération Fiche mécanique de,DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,"forces (approche), lois de Newton (bilan transition Terminale",ASSESSMENT,content/pre-rentree-2026/modules.json + data/campaigns/pre-rentree-2026.json,"[{""title"":""Positionnement"",""description"":""Un diagnostic des acquis permet d'identifier les priorités de travail avant le démarrage du module.""},{""title"":""Travail guidé en groupe réduit"",""description"":""Les notions sont reprises dans un groupe de trois à cinq élèves, avec des consignes et des aides adaptées.""},{""title"":""Entraînement et correction"",""description"":""Chaque séance alterne méthode, exercices progressifs et correction explicite pour consolider les réflexes.""},{""title"":""Bilan et recommandations de rentrée"",""description"":""Le stage se termine par une synthèse des acquis observés et des recommandations de travail pour la rentrée.""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,Première),PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,3. Énergie Consolider les bilans Énergie cinétique/potentielle/ Carte des chaînes,ASSESSMENT,content/pre-rentree-2026/modules.json + data/campaigns/pre-rentree-2026.json,"[{""title"":""Positionnement"",""description"":""Un diagnostic des acquis permet d'identifier les priorités de travail avant le démarrage du module.""},{""title"":""Travail guidé en groupe réduit"",""description"":""Les notions sont reprises dans un groupe de trois à cinq élèves, avec des consignes et des aides adaptées.""},{""title"":""Entraînement et correction"",""description"":""Chaque séance alterne méthode, exercices progressifs et correction explicite pour consolider les réflexes.""},{""title"":""Bilan et recommandations de rentrée"",""description"":""Le stage se termine par une synthèse des acquis observés et des recommandations de travail pour la rentrée.""}]",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,"énergétiques mécanique, travail d'une force, énergétiques",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,conservation,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,"4. Ondes et Consolider les ondes Célérité, période, longueur d'onde, Formulaire ondes",DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,signaux mécaniques phénomènes ondulatoires,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,"5. Rédiger un exercice Analyse, résolution littérale, Modèle de rédaction +",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,"Méthodologie complet en conditions application numérique, unités, sujet plan de travail Terminale",PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,type bac type,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Programme_Terminale.pdf,3,+216 99 19 28 29 · contact@nexusreussite.academy · nexusreussite.academy,PROGRAM,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,Tarifs et conditions financières,OTHER,STRUCTURAL_TEXT,,n/a,NONE,STRUCTURAL_TEXT
NexusReussite_PreRentree2026_Tarifs.pdf,1,"Stages de pré-rentrée · 17–28 août 2026 · Mutuelleville, Tunis",DATE,data/campaigns/pre-rentree-2026.json,"{""startDate"":""2026-08-17"",""endDate"":""2026-08-28"",""decisionDeadline"":""2026-08-10T18:00:00+01:00""}",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,"Des tarifs publics, nets, en dinars. Vous savez exactement ce que vous payez — avant de réserver.",CTA,OWNER_MISSION + data/campaigns/pre-rentree-2026.json,"{""primary"":""Se pré-inscrire ou demander un conseil"",""whatsapp"":""Poser une question"",""bilanLabel"":""Bilan gratuit"",""bilanPath"":""/bilan-gratuit""}",false,CRITICAL,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,Grille tarifaire,DELIVERABLE,content/pre-rentree-2026/modules.json,"[{""id"":""seconde-mathematiques"",""level"":""SECONDE"",""subjectId"":""MATHEMATIQUES"",""subject"":""Mathématiques"",""title"":""Mathématiques — Entrée en Seconde"",""subtitle"":""Entrée en Seconde — consolider les acquis de Troisième et découvrir progressivement les attentes du lycée"",""prerequisites"":""Les acquis de Troisième et du collège ; un diagnostic en début de module précise les priorités."",""differentiation"":""Exercices à paliers et aides graduées selon la maîtrise du calcul et de la rédaction."",""quickAssessment"":""Exercice court de calcul et de raisonnement corrigé à la fin de chaque séance."",""sessions"":[{""number"":1,""title"":""Calcul, proportionnalité et calcul littéral"",""objective"":""Consolider le calcul nu…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,Pack Volume Prix total Soit par heure Acompte (30 %) Solde,DEPOSIT,data/pricing.canonical.json,"{""label"":""Acompte"",""packs"":[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""price…",false,HIGH,REMOVE_OR_REPLACE_FROM_CANONICAL_SOURCE
NexusReussite_PreRentree2026_Tarifs.pdf,1,1 matière 10 h 480 TND 48 TND/h 140 TND 340 TND,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Tarifs.pdf,1,2 matières 20 h 900 TND 45 TND/h 270 TND 630 TND,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Tarifs.pdf,1,3 matières 30 h 1 350 TND 45 TND/h 410 TND 940 TND,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",true,NONE,KEEP_CANONICAL
NexusReussite_PreRentree2026_Tarifs.pdf,1,4 matières 40 h 1 800 TND 45 TND/h 540 TND 1 260 TND,PRICE,data/pricing.canonical.json,"[{""subjectCount"":1,""title"":""Pré-Rentrée 2026 — 1 matière"",""hoursPerSubject"":10,""totalHours"":10,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":480,""deposit"":140,""balance"":340,""pricePerHour"":48},{""subjectCount"":2,""title"":""Pré-Rentrée 2026 — 2 matières"",""hoursPerSubject"":10,""totalHours"":20,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":900,""deposit"":270,""balance"":630,""pricePerHour"":45},{""subjectCount"":3,""title"":""Pré-Rentrée 2026 — 3 matières"",""hoursPerSubject"":10,""totalHours"":30,""sessionsPerSubject"":5,""sessionDurationHours"":2,""groupMin"":3,""groupMax"":5,""price"":1350,""deposit"":410,""balance"":940,""pricePerHour"":45},{""subjectCount…",true,NONE,KEEP_CANONICAL
